🇨🇳央视频道,#genre#
CHC家庭影院,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/chcjtyy/3000/index.m3u8?msisdn=20260617155324745sdkwfqa&mdspid=&spid=699004&netType=4&sid=5500554911&pid=&timestamp=20260617155324&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=644368373&ParentNodeID=-99&assertID=5500554911&client_ip=114.66.2.149&SecurityKey=20260617155324&imei=&mvid=5102072861&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=e935ba0358af5c1a8ad700bcd483fe6b&ddCalcu=be698e31f543b08a40d3c5b80a0f75dca18a
CHC动作电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcdzdy/57/20250514/index.m3u8?msisdn=20260617150041994sdkpcit&mdspid=&spid=699004&netType=4&sid=5500554795&pid=&timestamp=20260617150041&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=644368714&ParentNodeID=-99&assertID=5500554795&client_ip=114.66.2.149&SecurityKey=20260617150041&imei=&mvid=5102072875&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=4d28a366e4d273b2e7c1db777bc1d9e3&ddCalcu=34ed8921d841a0c3b6767e74bdd217c37be2
东方影视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/3000/index.m3u8?msisdn=20260617153411575sdkxqob&mdspid=&spid=699212&netType=4&sid=5500002274&pid=&timestamp=20260617153411&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=617290047&ParentNodeID=-99&assertID=5500002274&client_ip=114.66.2.149&SecurityKey=20260617153411&imei=&mvid=5100001715&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=cfacf535c7b01affb2fec6dab9986e52&ddCalcu=2c5f8ea16c78f09593b5acd76bc0e1fa2fbf
经典香港电影,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/5100180869/150/index.m3u8?msisdn=20260617150042981sdkiuon&mdspid=&spid=800033&netType=4&sid=5500242089&pid=&timestamp=20260617150042&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=114.66.2.149&SecurityKey=20260617150042&imei=&mvid=5100180869&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=8b6dd3e41adfc55670995d6cc9e7cc6e&ddCalcu=e86b8c61cd57d0e39ec4c16add5f9c950576
高清大片,http://gslbmgsplive.miguvideo.com/migu/kailu/gaoqingdapian/51/20250514/index.m3u8?msisdn=20260617150043956sdkwhce&mdspid=&spid=699004&netType=4&sid=5500315684&pid=&timestamp=20260617150043&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=629943678&ParentNodeID=-99&assertID=5500315684&client_ip=114.66.2.149&SecurityKey=20260617150043&imei=&mvid=5101034200&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=984566144fa2aa4094fa84eb2ac74782&ddCalcu=29888741459760c6a124b4ef4a82aafa4490
军迷大片,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100002089-150/index.m3u8?msisdn=20260617150156179sdkrgvj&mdspid=&spid=800033&netType=4&sid=5500002717&pid=&timestamp=20260617150156&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=114.66.2.149&SecurityKey=20260617150156&imei=&mvid=5100002089&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=f96a1f86d693a82753fc429686de860c&ddCalcu=cf0986618a7e10df68866d962943caf83257
24小时体育,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/tysy201903/150/index.m3u8?msisdn=20260617150036791sdkgdrz&mdspid=&spid=800033&netType=4&sid=5500751211&pid=&timestamp=20260617150036&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=654102378&ParentNodeID=-99&assertID=5500751211&client_ip=114.66.2.149&SecurityKey=20260617150036&imei=&mvid=5102223687&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=f73a2d7a824afb5a0877702702578460&ddCalcu=0f6784318a47205d270a7822047a7f7b850a
赛事最经典,http://gslbmgsplive.miguvideo.com/migu/kailu/saishijingdian/51/20250514/index.m3u8?msisdn=20260617150203260sdknvex&mdspid=&spid=699004&netType=4&sid=5500592947&pid=&timestamp=20260617150203&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=646596895&ParentNodeID=-99&assertID=5500592947&client_ip=114.66.2.149&SecurityKey=20260617150203&imei=&mvid=5101034296&mcid=500020&playurlVersion=SJ-A1-9.6.0&userid=1787643400&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&puData=be167c5682a08fb18f8714a05f535877&ddCalcu=7b7e88115663705cf55608a24a10788ffb81



---------------------------------------------------------------------------------------------------------------------------


🇨🇳卫视频道,#genre#
湖南卫视,http://39.134.3.65:6610/000000001777/400000000100111047/1.m3u8?IASHttpSessionId=OTT#isVideo=true
湖南卫视,http://39.134.3.65:6610/000000001666/100000000100111023/1.m3u8?IASHttpSessionId=OTT#isVideo=true
湖南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111047/1.m3u8?IASHttpSessionId=OTT#isVideo=true
湖南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111023/1.m3u8?IASHttpSessionId=OTT#isVideo=true
江苏卫视,http://39.134.3.65:6610/000000001777/400000000100111026/1.m3u8?IASHttpSessionId=OTT#isVideo=true
江苏卫视,http://39.134.3.65:6610/000000001666/100000000100111021/1.m3u8?IASHttpSessionId=OTT#isVideo=true
江苏卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111021/1.m3u8?IASHttpSessionId=OTT#isVideo=true
江苏卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111026/1.m3u8?IASHttpSessionId=OTT#isVideo=true
浙江卫视,http://39.134.3.65:6610/000000001777/400000000100111027/1.m3u8?IASHttpSessionId=OTT#isVideo=true
浙江卫视,http://39.134.3.65:6610/000000001666/100000000100111020/1.m3u8?IASHttpSessionId=OTT#isVideo=true
浙江卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111027/1.m3u8?IASHttpSessionId=OTT#isVideo=true
浙江卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111020/1.m3u8?IASHttpSessionId=OTT#isVideo=true
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#isVideo=true
东方卫视,http://39.134.3.65:6610/000000001777/400000000100111028/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东方卫视,http://39.134.3.65:6610/000000001666/100000000100111024/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东方卫视,http://39.134.3.65:6610/000000001666/100000000100111109/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东方卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111028/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东方卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111109/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东方卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111024/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广东卫视,http://39.134.3.65:6610/000000001777/400000000100111048/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广东卫视,http://39.134.3.65:6610/000000001666/100000000100111019/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广东卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111048/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广东卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111019/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广东卫视,http://60.223.72.66:8002/udp/226.0.2.146:9080#isVideo=true
广东卫视,http://60.223.72.23:8001/udp/226.0.2.146:9080#isVideo=true
深圳卫视,http://39.134.3.65:6610/000000001777/400000000100111029/1.m3u8?IASHttpSessionId=OTT#isVideo=true
深圳卫视,http://39.134.3.65:6610/000000001666/100000000100111022/1.m3u8?IASHttpSessionId=OTT#isVideo=true
深圳卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111029/1.m3u8?IASHttpSessionId=OTT#isVideo=true
深圳卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111022/1.m3u8?IASHttpSessionId=OTT#isVideo=true
深圳卫视,http://livepull-tcms.sztv.com.cn/live/sz4KB.m3u8
深圳卫视,http://60.223.72.66:8002/udp/226.0.2.147:9088#isVideo=true
北京卫视,http://39.134.3.65:6610/000000001777/400000000100111030/1.m3u8?IASHttpSessionId=OTT#isVideo=true
北京卫视,http://39.134.3.65:6610/000000001666/100000000100111018/1.m3u8?IASHttpSessionId=OTT#isVideo=true
北京卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111030/1.m3u8?IASHttpSessionId=OTT#isVideo=true
北京卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111018/1.m3u8?IASHttpSessionId=OTT#isVideo=true
天津卫视,http://39.134.3.65:6610/000000001777/400000000100111032/1.m3u8?IASHttpSessionId=OTT#isVideo=true
天津卫视,http://39.134.3.65:6610/000000001666/100000000100111025/1.m3u8?IASHttpSessionId=OTT#isVideo=true
天津卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111032/1.m3u8?IASHttpSessionId=OTT#isVideo=true
天津卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111025/1.m3u8?IASHttpSessionId=OTT#isVideo=true
天津卫视,http://220.167.170.220:4000/udp/239.120.1.233:9514#isVideo=true
山东卫视,http://39.134.3.65:6610/000000001777/400000000100111031/1.m3u8?IASHttpSessionId=OTT#isVideo=true
山东卫视,http://39.134.3.65:6610/000000001666/100000000100111037/1.m3u8?IASHttpSessionId=OTT#isVideo=true
山东卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111031/1.m3u8?IASHttpSessionId=OTT#isVideo=true
山东卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111037/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东南卫视,http://39.134.3.65:6610/000000001777/400000000100111044/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东南卫视,http://39.134.3.65:6610/000000001666/100000000100111028/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东南卫视,http://39.134.3.65:6610/000000001666/100000000100111110/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111044/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111028/1.m3u8?IASHttpSessionId=OTT#isVideo=true
东南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111110/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆卫视,http://39.134.3.65:6610/000000001777/400000000100111013/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆卫视,http://39.134.3.65:6610/000000001666/100000000100111017/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆卫视,http://39.134.3.65:6610/000000001666/100000000100111108/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111013/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111017/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111108/1.m3u8?IASHttpSessionId=OTT#isVideo=true
四川卫视,http://39.134.3.65:6610/000000001777/400000000100111034/1.m3u8?IASHttpSessionId=OTT#isVideo=true
四川卫视,http://39.134.3.65:6610/000000001666/100000000100111029/1.m3u8?IASHttpSessionId=OTT#isVideo=true
四川卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111034/1.m3u8?IASHttpSessionId=OTT#isVideo=true
四川卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111029/1.m3u8?IASHttpSessionId=OTT#isVideo=true
贵州卫视,http://39.134.3.65:6610/000000001777/400000000100111033/1.m3u8?IASHttpSessionId=OTT#isVideo=true
贵州卫视,http://39.134.3.65:6610/000000001666/100000000100111034/1.m3u8?IASHttpSessionId=OTT#isVideo=true
贵州卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111033/1.m3u8?IASHttpSessionId=OTT#isVideo=true
贵州卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111034/1.m3u8?IASHttpSessionId=OTT#isVideo=true
贵州卫视,http://www.xk8.top:8001/udp/239.69.1.150:10536#isVideo=true
云南卫视,http://39.134.3.65:6610/000000001777/400000000100111035/1.m3u8?IASHttpSessionId=OTT#isVideo=true
云南卫视,http://39.134.3.65:6610/000000001666/100000000100111051/1.m3u8?IASHttpSessionId=OTT#isVideo=true
云南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111035/1.m3u8?IASHttpSessionId=OTT#isVideo=true
云南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111051/1.m3u8?IASHttpSessionId=OTT#isVideo=true
河南卫视,http://39.134.3.65:6610/000000001777/400000000100111049/1.m3u8?IASHttpSessionId=OTT#isVideo=true
河南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111049/1.m3u8?IASHttpSessionId=OTT#isVideo=true
陕西卫视,http://39.134.3.65:6610/000000001777/400000000100111043/1.m3u8?IASHttpSessionId=OTT#isVideo=true
陕西卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111043/1.m3u8?IASHttpSessionId=OTT#isVideo=true
陕西卫视,http://171.8.169.50:8800/udp/239.16.20.83:10830#isVideo=true
陕西卫视,http://171.8.169.34:8800/udp/239.16.20.83:10830#isVideo=true
陕西卫视,http://171.8.169.50:8800/udp/239.16.10.17:2000#isVideo=true
广西卫视,http://39.134.3.65:6610/000000001777/400000000100111036/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广西卫视,http://39.134.3.65:6610/000000001666/100000000100111030/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广西卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111036/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广西卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111030/1.m3u8?IASHttpSessionId=OTT#isVideo=true
广西卫视,http://hhska.3322.org:8096/udp/239.93.42.46:5140#isVideo=true
广西卫视,http://183.222.206.14:18097/udp/239.93.42.46:5140#isVideo=true
江西卫视,http://39.134.3.65:6610/000000001777/400000000100111040/1.m3u8?IASHttpSessionId=OTT#isVideo=true
江西卫视,http://39.134.3.65:6610/000000001666/100000000100111026/1.m3u8?IASHttpSessionId=OTT#isVideo=true
江西卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111040/1.m3u8?IASHttpSessionId=OTT#isVideo=true
江西卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111026/1.m3u8?IASHttpSessionId=OTT#isVideo=true
山西卫视,http://39.134.3.65:6610/000000001666/100000000100111032/1.m3u8?IASHttpSessionId=OTT#isVideo=true
山西卫视,http://39.134.3.65:6610/000000001777/400000000100111039/1.m3u8?IASHttpSessionId=OTT#isVideo=true
山西卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111032/1.m3u8?IASHttpSessionId=OTT#isVideo=true
吉林卫视,http://39.134.3.65:6610/000000001777/400000000100111056/1.m3u8?IASHttpSessionId=OTT#isVideo=true
吉林卫视,http://39.134.3.65:6610/000000001666/100000000100111049/1.m3u8?IASHttpSessionId=OTT#isVideo=true
吉林卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111056/1.m3u8?IASHttpSessionId=OTT#isVideo=true
吉林卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111049/1.m3u8?IASHttpSessionId=OTT#isVideo=true
辽宁卫视,http://39.134.3.65:6610/000000001666/100000000100111027/1.m3u8?IASHttpSessionId=OTT#isVideo=true
辽宁卫视,http://39.134.3.65:6610/000000001777/400000000100111045/1.m3u8?IASHttpSessionId=OTT#isVideo=true
辽宁卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111027/1.m3u8?IASHttpSessionId=OTT#isVideo=true
辽宁卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111045/1.m3u8?IASHttpSessionId=OTT#isVideo=true
黑龙江卫视,http://39.134.3.65:6610/000000001777/400000000100111037/1.m3u8?IASHttpSessionId=OTT#isVideo=true
黑龙江卫视,http://39.134.3.65:6610/000000001666/100000000100111052/1.m3u8?IASHttpSessionId=OTT#isVideo=true
黑龙江卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111037/1.m3u8?IASHttpSessionId=OTT#isVideo=true
黑龙江卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111052/1.m3u8?IASHttpSessionId=OTT#isVideo=true
湖北卫视,http://39.134.3.65:6610/000000001777/400000000100111041/1.m3u8?IASHttpSessionId=OTT#isVideo=true
湖北卫视,http://39.134.3.65:6610/000000001666/100000000100111035/1.m3u8?IASHttpSessionId=OTT#isVideo=true
湖北卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111041/1.m3u8?IASHttpSessionId=OTT#isVideo=true
湖北卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111035/1.m3u8?IASHttpSessionId=OTT#isVideo=true
河北卫视,http://39.134.3.65:6610/000000001777/400000000100111050/1.m3u8?IASHttpSessionId=OTT#isVideo=true
河北卫视,http://39.134.3.65:6610/000000001666/100000000100111031/1.m3u8?IASHttpSessionId=OTT#isVideo=true
河北卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111050/1.m3u8?IASHttpSessionId=OTT#isVideo=true
河北卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111031/1.m3u8?IASHttpSessionId=OTT#isVideo=true
安徽卫视,http://39.134.3.65:6610/000000001777/400000000100111038/1.m3u8?IASHttpSessionId=OTT#isVideo=true
安徽卫视,http://39.134.3.65:6610/000000001666/100000000100111038/1.m3u8?IASHttpSessionId=OTT#isVideo=true
安徽卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111038/1.m3u8?IASHttpSessionId=OTT#isVideo=true
安徽卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111038/1.m3u8?IASHttpSessionId=OTT#isVideo=true
安徽卫视,http://www.xk8.top:8001/udp/239.69.1.70:10060#isVideo=true
甘肃卫视,http://39.134.3.65:6610/000000001777/400000000100111052/1.m3u8?IASHttpSessionId=OTT#isVideo=true
甘肃卫视,http://39.134.3.65:6610/000000001666/100000000100111040/1.m3u8?IASHttpSessionId=OTT#isVideo=true
甘肃卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111052/1.m3u8?IASHttpSessionId=OTT#isVideo=true
甘肃卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111040/1.m3u8?IASHttpSessionId=OTT#isVideo=true
甘肃卫视,http://1.82.182.49:9999/udp/239.111.205.88:5140#isVideo=true
宁夏卫视,http://39.134.3.65:6610/000000001666/100000000100111039/1.m3u8?IASHttpSessionId=OTT#isVideo=true
宁夏卫视,http://39.134.3.65:6610/000000001777/400000000100111051/1.m3u8?IASHttpSessionId=OTT#isVideo=true
宁夏卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111051/1.m3u8?IASHttpSessionId=OTT#isVideo=true
宁夏卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111039/1.m3u8?IASHttpSessionId=OTT#isVideo=true
海南卫视,http://39.134.3.65:6610/000000001777/400000000100111042/1.m3u8?IASHttpSessionId=OTT#isVideo=true
海南卫视,http://39.134.3.65:6610/000000001666/100000000100111072/1.m3u8?IASHttpSessionId=OTT#isVideo=true
海南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111042/1.m3u8?IASHttpSessionId=OTT#isVideo=true
海南卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111072/1.m3u8?IASHttpSessionId=OTT#isVideo=true
厦门卫视,http://39.134.3.65:6610/000000001666/1000000005000266006/1.m3u8?IASHttpSessionId=OTT#isVideo=true
厦门卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/1000000005000266006/1.m3u8?IASHttpSessionId=OTT#isVideo=true
青海卫视,http://39.134.3.65:6610/000000001777/400000000100111053/1.m3u8?IASHttpSessionId=OTT#isVideo=true
青海卫视,http://39.134.3.65:6610/000000001666/100000000100111036/1.m3u8?IASHttpSessionId=OTT#isVideo=true
青海卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111053/1.m3u8?IASHttpSessionId=OTT#isVideo=true
青海卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111036/1.m3u8?IASHttpSessionId=OTT#isVideo=true
新疆卫视,http://39.134.3.65:6610/000000001666/100000000100111050/1.m3u8?IASHttpSessionId=OTT#isVideo=true
新疆卫视,http://39.134.3.65:6610/000000001777/400000000100111054/1.m3u8?IASHttpSessionId=OTT#isVideo=true
新疆卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111054/1.m3u8?IASHttpSessionId=OTT#isVideo=true
西藏卫视,http://39.134.3.65:6610/000000001777/400000000100111055/1.m3u8?IASHttpSessionId=OTT#isVideo=true
西藏卫视,http://39.134.3.65:6610/000000001666/100000000100111073/1.m3u8?IASHttpSessionId=OTT#isVideo=true
西藏卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111055/1.m3u8?IASHttpSessionId=OTT#isVideo=true
西藏卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111073/1.m3u8?IASHttpSessionId=OTT#isVideo=true
内蒙古卫视,http://39.134.3.65:6610/000000001666/100000000100111041/1.m3u8?IASHttpSessionId=OTT#isVideo=true
内蒙古卫视,http://39.134.3.65:6610/000000001777/400000000100111046/1.m3u8?IASHttpSessionId=OTT#isVideo=true
内蒙古卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111041/1.m3u8?IASHttpSessionId=OTT#isVideo=true
内蒙古卫视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111046/1.m3u8?IASHttpSessionId=OTT#isVideo=true
三沙卫视,http://39.134.3.65:6610/000000001666/100000000100111116/1.m3u8?IASHttpSessionId=OTT#isVideo=true
三沙卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111116/1.m3u8?IASHttpSessionId=OTT#isVideo=true
兵团卫视,http://39.134.3.65:6610/000000001666/1000000005000266005/1.m3u8?IASHttpSessionId=OTT#isVideo=true
兵团卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/1000000005000266005/1.m3u8?IASHttpSessionId=OTT#isVideo=true
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8#isVideo=true
延边卫视,http://39.134.3.65:6610/000000001666/1000000005000266008/1.m3u8?IASHttpSessionId=OTT#isVideo=true
延边卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/1000000005000266008/1.m3u8?IASHttpSessionId=OTT#isVideo=true
康巴卫视,http://39.134.3.65:6610/000000001666/1000000005000266002/1.m3u8?IASHttpSessionId=OTT#isVideo=true
康巴卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/1000000005000266002/1.m3u8?IASHttpSessionId=OTT#isVideo=true

北京卫视,http://61.169.47.100:10081/hls/16/index.m3u8
湖南卫视,http://61.169.47.100:10081/hls/17/index.m3u8
辽宁卫视,http://61.169.47.100:10081/hls/24/index.m3u8
海南卫视,http://61.169.47.100:10081/hls/20/index.m3u8
广西卫视,http://61.169.47.100:10081/hls/21/index.m3u8
东南卫视,http://61.169.47.100:10081/hls/26/index.m3u8
四川卫视,http://61.169.47.100:10081/hls/22/index.m3u8
山东卫视,http://61.169.47.100:10081/hls/23/index.m3u8
江苏卫视,http://61.169.47.100:10081/hls/18/index.m3u8
浙江卫视,http://61.169.47.100:10081/hls/19/index.m3u8
安徽卫视,http://61.169.47.100:10081/hls/25/index.m3u8
山西卫视,http://61.169.47.100:10081/hls/30/index.m3u8
云南卫视,http://61.169.47.100:10081/hls/34/index.m3u8
西藏卫视,http://61.169.47.100:10081/hls/32/index.m3u8
江西卫视,http://61.169.47.100:10081/hls/28/index.m3u8
贵州卫视,http://61.169.47.100:10081/hls/42/index.m3u8
广东卫视,http://61.169.47.100:10081/hls/36/index.m3u8
河北卫视,http://61.169.47.100:10081/hls/38/index.m3u8
青海卫视,http://61.169.47.100:10081/hls/31/index.m3u8
吉林卫视,http://61.169.47.100:10081/hls/29/index.m3u8
湖北卫视,http://61.169.47.100:10081/hls/40/index.m3u8
河南卫视,http://61.169.47.100:10081/hls/43/index.m3u8
东方卫视,http://61.169.47.100:10081/hls/46/index.m3u8
黑龙江卫视,http://61.169.47.100:10081/hls/37/index.m3u8



---------------------------------------------------------------------------------------------------------------------------



📡地方频道,#genre#
重庆新闻,http://39.134.3.65:6610/000000001777/400000000100111014/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆新闻,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111014/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆影视,http://39.134.3.65:6610/000000001777/400000000100111015/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆影视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111015/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆社会与法,http://39.134.3.65:6610/000000001777/400000000100111016/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆社会与法,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111016/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆文体娱乐,http://39.134.3.65:6610/000000001777/400000000100111018/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆文体娱乐,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111018/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆新农村,http://39.134.3.65:6610/000000001777/400000000100111019/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆新农村,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111019/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆少儿,http://39.134.3.65:6610/000000001777/400000000100111020/1.m3u8?IASHttpSessionId=OTT#isVideo=true
重庆少儿,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111020/1.m3u8?IASHttpSessionId=OTT#isVideo=true

嘉佳卡通HD,http://39.134.3.65:6610/000000001777/400000000100111072/1.m3u8?IASHttpSessionId=OTT#isVideo=true
嘉佳卡通HD,http://39.134.3.65:6610/000000001666/100000000100111077/1.m3u8?IASHttpSessionId=OTT#isVideo=true
嘉佳卡通HD,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111072/1.m3u8?IASHttpSessionId=OTT#isVideo=true
